@relation LibraAnalysisProcessed

@attribute 'PRIMARY KEY' numeric
@attribute CourtName {Barkingside,Bexley,'Brighton and Hove',Bromley,'Camberwell Green',Chelmsford,'City of London',Croydon,Stratford,Thames,Tottenham,Westminster,Basildon,Canterbury,Chichester,Crawley,'East Berkshire',Feltham,Guildford,Haringey,Horsham,'Lavender Hill',Maidenhead,Newbury,Norwich,Reading,Southend,Willesden,Cambridge,Dartford,Hammersmith,Hatfield,Hendon,Hertford,Highbury,Highgate,Margate,Romford,Sevenoaks,Uxbridge,'Wood Green',Ealing,Folkestone,Maidstone,Medway,'Milton Keynes','North East Suffolk',Oxford,'St Albans','West Suffolk','East Hertfordshire',Eastbourne,'Luton and South Bedfordshire','West Norfolk',Wimbledon,Aylesbury,Bournemouth,Colchester,Ipswich,Lewes,Worthing,Bedford,'East Dorset',Harrow,Hastings,Peterborough,Redhill,Stevenage,Weymouth,Staines,Slough,Luton,Greenwich,'Kingston Upon Thames',Lowestoft,Southwark,Havering,Winchester,'Haywards Heath',Watford,Huntingdon,Hampshire,Southampton,Basingstoke,'Highbury Corner',Dover,Portsmouth,Woolwich,Bracknell,'Reading ','Staines ','Waltham Forest ','Westminster ','Bury St Edmunds','Lavendar Hill',Kingston-upon-Thames,'South East Suffolk','West Hampshire',Fareham,'South East Essex',Southwalk,'Ealing '}
@attribute Area {B,H,L,A,London}
@attribute CourtDate {07/11/2012,06/11/2012,08/11/2012,05/11/2012,12/11/2012,09/11/2012,02/11/2012,10/11/2012,13/11/2012,29/10/2012,04/10/2012,14/11/2012,15/11/2012,30/10/2012,16/11/2012,19/11/2012,17/11/2012,20/11/2012,21/11/2012,28/09/2012,22/11/2012,23/11/2012,24/11/2012,26/10/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,20/10/2012,03/11/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,08/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,15/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,24/12/2012,27/12/2012,22/12/2012,26/12/2012,28/12/2012,29/12/2012,02/01/2013,31/12/2012,03/01/2013,04/01/2013,01/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,14/01/2013,11/01/2013,12/01/2013,15/01/2013,16/01/2013,18/01/2013,17/01/2013,21/01/2013,19/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,26/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,02/02/2013,06/02/2013,07/02/2013}
@attribute DayOfHearing {Wednesday,Tuesday,Thursday,Monday,Friday,Saturday}
@attribute DatePrinted {12/11/2012,13/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,02/01/2013,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013,11/02/2013,28-Dec}
@attribute DayPrinted {Monday,Tuesday,Wednesday,Thursday,Friday}
@attribute 'DateDifference(Hearing to Result)' numeric
@attribute ResultType {Adjournment,'Bail conditions',Result,Warrant,'Non Rec','Bail condition','bail condition','Non rec result','Bail Conditions','Non-rec Result','Bail Con',Results,'Bail Cons','Non Rec Result'}
@attribute DateOfPreviousCheck {09/11/2012,Null,12/11/2012,06/11/2012,13/11/2012,08/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,02/01/2013,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,24/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013}
@attribute TimeOfPreviousCheck {08:40,09:40,09:00,08:50,Null,08:36,13:00,08:46,09:39,09:36,09:56,09:14,09:21,09:37,08:38,08:51,08:57,07:52,09:26,12:00,10:20,13:36,09:03,10:00,09:49,09:18,09:28,10:16,10:39,08:39,10:15,10:19,10:22,10:51,09:10,11:40,12:06,14:34,14:35,11:48,11:37,10:59,09:23,10:41,11:02,10:45,10:25,10:56,11:58,11:59,11:08,10:10,11:30,11:29,11:45,10:04,10:28,07:25,09:15,11:52,10:05,11:05,09:47,08:29,10:49,11:27,08:47,08:26,10:32,11:01,10:17,13:03,09:19,08:16,09:57,08:17,08:54,11:00,09:20,09:05,14:53,09:33,10:30,10:42,11:46,09:58,12:10,13:12,10:57,10:44,10:43,13:40,12:19,11:50,11:21,09:53,12:03,11:34,12:21,10:52,09:13,12:43,09:43,10:08,12:36,11:28,13:14,08:08,12:59,08:34,10:18,08:22,08:15,07:59,10:01,11:25,12:34,11:06,08:13,15:33,11:23,10:24,09:16,08:58,09:31,09:29,12:44,15:06,11:35,07:45,07:44,13:29,13:54,14:21,07:24,07:32,10:03,11:43,09:41,16:24,09:11,09:06,10:55,10:48,11:07,08:18,10:09,11:56,12:33,12:25,08:27,08:24,10:40,08:32,09:24,08:55,09:07,10:46,09:08,12:02,12:46,09:04,09:34,09:22,08:49,08:45,08:44,11:10,10:26,11:09,10:54,10:11,11:42,10:35,08:52,11:26,07:40,11:51,09:59,12:14,04:04,07:55,11:22,02:24,09:52,10:27,09:51,09:02,09:55,09:01,12:45,12:13,08:41,07:38,08:04,08:02,08:05,14:05,07:21,07:41,08:43,08:53,11:24,09:44,09:35,09:32,08:48,14:52,10.0,07:56,07:58,07:57,09:25,08:31}
@attribute DayOfPreviousCheck {Friday,Null,Monday,Tuesday,Thursday,Wednesday,Saturday}
@attribute 'AM/PM ofPreviousCheck' {AM,Null,PM}
@attribute BestPredictedDate {10/11/2012,12/11/2012,13/11/2012,Unknown,14/11/2012,15/11/2012,16/11/2012,17/11/2012,20/11/2012,19/11/2012,21/11/2012,22/11/2012,24/11/2012,26/11/2012,23/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,08/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,15/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,22/12/2012,26/12/2012,27/12/2012,28/12/2012,29/12/2012,31/12/2012,01/01/2013,03/01/2013,02/01/2013,05/01/2013,07/01/2013,04/01/2013,08/01/2013,09/01/2013,10/01/2013,12/01/2013,11/01/2013,15/01/2013,14/01/2013,16/01/2013,17/01/2013,19/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,26/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,02/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,09/02/2013}
@attribute BestPredAM/PM {AM,PM,Unknown}
@attribute BestPredDay {Saturday,Monday,Tuesday,Unknown,Wednesday,Thursday,Friday}
@attribute 'DateDif between PrintingAndLastCheck' {3.0,NotCheckedBefore,1.0,7.0,2.0,5.0,6.0,4.0,29.0,8.0,11.0,0.0,69.0}

@data
53,'City of London',B,02/11/2012,Friday,13/11/2012,Tuesday,11,Result,06/11/2012,09:39,Tuesday,AM,Unknown,Unknown,Unknown,7.0
54,Crawley,H,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
55,Croydon,H,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
56,'East Berkshire',B,08/11/2012,Thursday,13/11/2012,Tuesday,5,Result,12/11/2012,09:36,Monday,AM,12/11/2012,PM,Monday,1.0
57,'East Berkshire',H,09/11/2012,Friday,13/11/2012,Tuesday,4,Result,12/11/2012,09:56,Monday,AM,12/11/2012,PM,Monday,1.0
58,Feltham,L,08/11/2012,Thursday,13/11/2012,Tuesday,5,Adjournment,12/11/2012,09:14,Monday,AM,12/11/2012,PM,Monday,1.0
59,Guildford,H,09/11/2012,Friday,13/11/2012,Tuesday,4,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
60,Guildford,H,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
61,Haringey,L,06/11/2012,Tuesday,13/11/2012,Tuesday,7,'Bail conditions',12/11/2012,09:21,Monday,AM,12/11/2012,PM,Monday,1.0
62,Horsham,H,09/11/2012,Friday,13/11/2012,Tuesday,4,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
63,Horsham,H,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
64,Horsham,H,09/11/2012,Friday,13/11/2012,Tuesday,4,'Bail conditions',Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
65,'Lavender Hill',B,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
66,'Lavender Hill',H,10/11/2012,Saturday,13/11/2012,Tuesday,3,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
67,Maidenhead,B,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,12/11/2012,09:56,Monday,AM,12/11/2012,PM,Monday,1.0
68,Newbury,B,08/11/2012,Thursday,13/11/2012,Tuesday,5,Warrant,12/11/2012,09:37,Monday,AM,12/11/2012,PM,Monday,1.0
69,Norwich,B,08/11/2012,Thursday,13/11/2012,Tuesday,5,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
70,Norwich,B,08/11/2012,Thursday,13/11/2012,Tuesday,5,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
71,Reading,B,09/11/2012,Friday,13/11/2012,Tuesday,4,Warrant,12/11/2012,09:56,Monday,AM,12/11/2012,PM,Monday,1.0
72,Southend,B,07/11/2012,Wednesday,13/11/2012,Tuesday,6,Result,12/11/2012,08:38,Monday,AM,12/11/2012,PM,Monday,1.0
73,Southend,B,07/11/2012,Wednesday,13/11/2012,Tuesday,6,Result,12/11/2012,08:38,Monday,AM,12/11/2012,PM,Monday,1.0
74,Southend,B,07/11/2012,Wednesday,13/11/2012,Tuesday,6,Adjournment,12/11/2012,08:38,Monday,AM,12/11/2012,PM,Monday,1.0
75,Thames,B,08/11/2012,Thursday,13/11/2012,Tuesday,5,Result,12/11/2012,09:14,Monday,AM,12/11/2012,PM,Monday,1.0
76,Thames,L,09/11/2012,Friday,13/11/2012,Tuesday,4,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
77,Thames,L,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
78,Thames,L,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
79,Thames,L,09/11/2012,Friday,13/11/2012,Tuesday,4,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
80,Thames,L,09/11/2012,Friday,13/11/2012,Tuesday,4,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
81,Thames,L,10/11/2012,Saturday,13/11/2012,Tuesday,3,Result,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
82,Willesden,L,09/11/2012,Friday,13/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,12/11/2012,PM,Monday,NotCheckedBefore
83,Barkingside,L,08/11/2012,Thursday,14/11/2012,Wednesday,6,'Bail conditions',13/11/2012,08:51,Tuesday,AM,12/11/2012,PM,Monday,1.0
84,Basildon,B,08/11/2012,Thursday,14/11/2012,Wednesday,6,Warrant,13/11/2012,08:57,Tuesday,AM,12/11/2012,PM,Monday,1.0
85,Bromley,L,08/11/2012,Thursday,14/11/2012,Wednesday,6,'Bail conditions',12/11/2012,07:52,Monday,AM,10/11/2012,AM,Saturday,2.0
86,Bromley,H,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,13/11/2012,08:51,Tuesday,AM,12/11/2012,PM,Monday,1.0
87,Bromley,L,09/11/2012,Friday,14/11/2012,Wednesday,5,'Bail conditions',13/11/2012,08:51,Tuesday,AM,12/11/2012,PM,Monday,1.0
88,Bromley,L,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
89,'Camberwell Green',H,09/11/2012,Friday,14/11/2012,Wednesday,5,'Bail conditions',13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
90,Cambridge,B,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
91,Croydon,H,08/11/2012,Thursday,14/11/2012,Wednesday,6,Result,09/11/2012,12:00,Friday,PM,14/11/2012,AM,Wednesday,5.0
92,Croydon,H,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
93,Croydon,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
94,Dartford,H,09/11/2012,Friday,14/11/2012,Wednesday,5,'Bail conditions',13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
95,'East Berkshire',B,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
96,Hammersmith,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
97,Hammersmith,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
98,Hatfield,B,10/11/2012,Saturday,14/11/2012,Wednesday,4,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
99,Hendon,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
100,Hertford,B,07/11/2012,Wednesday,14/11/2012,Wednesday,7,'Bail conditions',Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
101,Highbury,B,06/11/2012,Tuesday,14/11/2012,Wednesday,8,Result,13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
102,Highgate,B,06/11/2012,Tuesday,14/11/2012,Wednesday,8,'Bail conditions',13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
103,Highgate,L,07/11/2012,Wednesday,14/11/2012,Wednesday,7,Adjournment,13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
104,Margate,H,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
105,Reading,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
106,Romford,B,08/11/2012,Thursday,14/11/2012,Wednesday,6,Adjournment,13/11/2012,08:51,Tuesday,AM,12/11/2012,PM,Monday,1.0
107,Sevenoaks,H,08/11/2012,Thursday,14/11/2012,Wednesday,6,Adjournment,13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
108,Sevenoaks,H,08/11/2012,Thursday,14/11/2012,Wednesday,6,Adjournment,13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
109,Southend,B,08/11/2012,Thursday,14/11/2012,Wednesday,6,Adjournment,13/11/2012,08:57,Tuesday,AM,12/11/2012,PM,Monday,1.0
110,Southend,B,08/11/2012,Thursday,14/11/2012,Wednesday,6,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
111,Tottenham,B,08/11/2012,Thursday,14/11/2012,Wednesday,6,Result,13/11/2012,08:51,Tuesday,AM,12/11/2012,PM,Monday,1.0
112,Tottenham,B,10/11/2012,Saturday,14/11/2012,Wednesday,4,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
113,Uxbridge,L,08/11/2012,Thursday,14/11/2012,Wednesday,6,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
114,Uxbridge,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,13/11/2012,09:26,Tuesday,AM,12/11/2012,PM,Monday,1.0
115,Westminster,L,08/11/2012,Thursday,14/11/2012,Wednesday,6,Result,08/11/2012,10:20,Thursday,AM,Unknown,Unknown,Unknown,6.0
116,Westminster,L,09/11/2012,Friday,14/11/2012,Wednesday,5,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
117,Westminster,L,09/11/2012,Friday,14/11/2012,Wednesday,5,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
118,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
119,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
120,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
121,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
122,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
123,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
124,Westminster,L,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
125,Westminster,L,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
126,Westminster,B,09/11/2012,Friday,14/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
127,Westminster,H,10/11/2012,Saturday,14/11/2012,Wednesday,4,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
128,Westminster,L,10/11/2012,Saturday,14/11/2012,Wednesday,4,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
129,Westminster,B,10/11/2012,Saturday,14/11/2012,Wednesday,4,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
130,Westminster,B,10/11/2012,Saturday,14/11/2012,Wednesday,4,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
131,Westminster,L,10/11/2012,Saturday,14/11/2012,Wednesday,4,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
132,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
133,Westminster,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
134,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
135,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
136,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
137,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
138,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
139,Westminster,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
140,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
141,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
142,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
143,Westminster,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
144,Westminster,H,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
145,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
146,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
147,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,'Bail conditions',Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
148,'Wood Green',B,07/11/2012,Wednesday,14/11/2012,Wednesday,7,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
149,Basildon,B,07/11/2012,Wednesday,15/11/2012,Thursday,8,Adjournment,14/11/2012,13:36,Wednesday,PM,15/11/2012,AM,Thursday,1.0
150,'Brighton and Hove',H,12/11/2012,Monday,15/11/2012,Thursday,3,Adjournment,14/11/2012,09:03,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
151,'Brighton and Hove',H,12/11/2012,Monday,15/11/2012,Thursday,3,Result,14/11/2012,10:00,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
152,Canterbury,H,12/11/2012,Monday,15/11/2012,Thursday,3,Warrant,14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
153,Chelmsford,L,09/11/2012,Friday,15/11/2012,Thursday,6,Result,14/11/2012,09:18,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
154,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
155,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
156,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
157,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
158,Ealing,L,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
159,Folkestone,H,12/11/2012,Monday,15/11/2012,Thursday,3,Adjournment,14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
160,Hammersmith,L,12/11/2012,Monday,15/11/2012,Thursday,3,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
161,Hendon,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
162,Hendon,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
163,Maidstone,H,12/11/2012,Monday,15/11/2012,Thursday,3,'Bail conditions',14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
164,Medway,H,12/11/2012,Monday,15/11/2012,Thursday,3,'Bail conditions',14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
165,'Milton Keynes',B,29/10/2012,Monday,15/11/2012,Thursday,17,'Bail conditions',Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
166,'Milton Keynes',B,29/10/2012,Monday,15/11/2012,Thursday,17,'Bail conditions',Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
167,'North East Suffolk',B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
168,Oxford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
169,Reading,B,04/10/2012,Thursday,15/11/2012,Thursday,42,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
170,Southend,B,12/11/2012,Monday,15/11/2012,Thursday,3,Warrant,14/11/2012,09:18,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
171,Southend,B,12/11/2012,Monday,15/11/2012,Thursday,3,Result,14/11/2012,09:18,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
172,'St Albans',B,12/11/2012,Monday,15/11/2012,Thursday,3,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
173,'St Albans',B,12/11/2012,Monday,15/11/2012,Thursday,3,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
174,'St Albans',B,12/11/2012,Monday,15/11/2012,Thursday,3,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
175,'St Albans',B,12/11/2012,Monday,15/11/2012,Thursday,3,'Bail conditions',Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
176,Thames,L,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
177,Tottenham,B,08/11/2012,Thursday,15/11/2012,Thursday,7,Adjournment,14/11/2012,09:03,Wednesday,AM,13/11/2012,PM,Tuesday,1.0
