Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs,Norm Test RMSE,Norm Test MSE
0.2709678851555351,0.07342359478566325,0.27747517821955,0.07699247452797103,6,3,11000,1164.7130227841008,1356556.4254428775,
0.2718285020790207,0.07389073454252418,0.2781322785203311,0.07735756435491105,6,3,11500,1162.9956674763541,1352558.9225687706,
0.2727032493475912,0.07436706220473452,0.27934339519200635,0.07803273243739743,6,3,12000,1160.909107872058,1347709.9567402976,
0.27358184624836507,0.07484702659666405,0.2809763430388379,0.0789477053474787,6,3,12500,1158.858786353458,1342953.6867086096,
0.2744512489126802,0.07532348802972993,0.28260570982966776,0.07986598722833038,6,3,13000,1157.2124309099179,1339140.6102524416,
0.2752970155758288,0.07578844678495812,0.28389185307621967,0.0805945842430499,6,3,13500,1156.0785875923384,1336517.7006894962,
0.2761049481804057,0.07623394240970453,0.28476509325079996,0.0810911583341368,6,3,14000,1155.3680459398347,1334875.321578832,
0.2768624665942887,0.07665282540867362,0.2853121648681737,0.08140303142176392,6,3,14500,1154.942660605723,1333892.5492870263,
0.27755948158027793,0.07703926581511265,0.2856441128871161,0.08159255922706754,6,3,15000,1154.691278351331,1333311.948300631,
0.2781889270755732,0.07738907914745857,0.28584548807049154,0.08170764305025753,6,3,15500,1154.5417160878135,1332966.5741869935,
0.2787473217074218,0.0777000693590609,0.2859705133660857,0.0817791345148626,6,3,16000,1154.4510877330588,1332757.3139680428,
0.2792355397467489,0.07797248665765819,0.2860517485452597,0.08182560284580048,6,3,16500,1154.3947287249243,1332627.1897078918,
0.2796594184570637,0.07820939033174307,0.28610840971921364,0.08185802211205742,6,3,17000,1154.3584928139785,1332543.52993176,
0.2800293905712577,0.07841645958370998,0.28615193522472865,0.0818829300328573,6,3,17500,1154.3341495473853,1332487.3288112853,
0.28035863315234955,0.07860096318305372,0.28618928053314996,0.081904304292082,6,3,18000,1154.3168027500226,1332447.2811110343,
0.280660190862159,0.07877014273478351,0.28622476245512685,0.0819246146424938,6,3,18500,1154.3034877972198,1332416.5419408262,
0.28094424874986473,0.07892967090562586,0.2862610592163051,0.08194539402364096,6,3,19000,1154.2924231432828,1332390.9981259916,
0.2812165612447511,0.07908275431832283,0.28629974705206285,0.08196754516207516,6,3,19500,1154.2826099581846,1332368.3436518784,
0.281478318131031,0.0792300435778739,0.2863415955808241,0.08199150935977224,6,3,20000,1154.2736081576043,1332347.5624891745,
0.28172710933195205,0.07937016413253765,0.2863867376704395,0.08201736351351711,6,3,20500,1154.2654019620304,1332328.6181665675,
0.2819584226773409,0.07950055211869402,0.2864347614377728,0.0820448725599138,6,3,21000,1154.2583206177671,1332312.2707153482,
0.2821671747098107,0.07961831448371683,0.2864847371706138,0.08207350463171567,6,3,21500,1154.2530067311113,1332300.0035478107,
0.2823489507113684,0.07972092996781073,0.2865351816312057,0.08210241031242806,6,3,22000,1154.2504331449697,1332294.0624153505,
0.28250080489212653,0.07980670476469935,0.2865839633251399,0.08213036803514515,6,3,22500,1154.2519690867514,1332297.608140643,
0.28262160644793005,0.07987497243120867,0.2866281546144553,0.08215569901768809,6,3,23000,1154.2594948994652,1332314.9815655684,
0.2827120060998042,0.07992607839297572,0.28666383709437754,0.08217615549767182,6,3,23500,1154.2755644111094,1332352.078596585,
0.28277414336064594,0.07996121615334713,0.28668586890337344,0.08218878742888223,6,3,24000,1154.3036130570272,1332416.8311165073,
0.2828112227412615,0.07998218770840744,0.28668763323154184,0.08218979904790304,6,3,24500,1154.3482043918013,1332519.776982576,
0.28282706714270667,0.07999114990854511,0.28666081326435255,0.08217442186138,6,3,25000,1154.4152933243442,1332674.6694611318,
0.2828257219553164,0.07999038899954596,0.28659528490007863,0.08213685732695723,6,3,25500,1154.5124576535688,1332899.0148772837,
0.28281114691451165,0.0799821448191015,0.28647928260320216,0.08207037936084537,6,3,26000,1154.6490092154968,1333214.3344823283,
0.28278700364385767,0.07996848942987116,0.28630005799283087,0.08196772320669832,6,3,26500,1154.8358476828512,1333645.8350933697,
0.28275652868680184,0.07995125451501019,0.28604527098414395,0.08182189705239233,6,3,27000,1155.0848819742218,1334221.084565402,
0.2827224738522373,0.079931997221129,0.2857052551047116,0.08162749279444835,6,3,27500,1155.4078523039534,1334967.3051656343,
0.28268709476036863,0.07991199354405765,0.2852760035097483,0.08138239817849394,6,3,28000,1155.8144892409916,1335907.1335394145,
0.28265217119107094,0.07989224987902646,0.28476222703695364,0.08108952594704552,6,3,28500,1156.3101797200613,1337053.2317242406,
0.2826190466818364,0.07987352554735001,0.2841793253486517,0.08075788895561485,6,3,29000,1156.8936410725755,1338402.8967541612,
0.28258867839588336,0.07985636115753199,0.2835529865398655,0.08040229617567714,6,3,29500,1157.5553842689278,1339934.4676499849,
0.2825616910736251,0.07984110926238674,0.2829157733140194,0.08004133478986962,6,3,30000,1158.277744467533,1341607.3333287959,
0.2825384308918272,0.07982796493081579,0.28230138154697015,0.07969407002332803,6,3,30500,1159.0368191976065,1343366.3482557053,
0.28251901647576555,0.07981699467043389,0.2817385080490686,0.07937658691771507,6,3,31000,1159.8059124875656,1345149.7546411147,
0.28250338533845426,0.07980816272768718,0.28124650636966697,0.07909959734514312,6,3,31500,1160.55945064726,1346898.23848667,
0.28249133479298033,0.07980135423311971,0.2808340286347091,0.07886775163920061,6,3,32000,1161.2762090882027,1348562.433794267,
0.2824825569715849,0.0797963949932047,0.28050039518749376,0.07868047170034016,6,3,32500,1161.941111993361,1350107.147740368,
0.2824766680209862,0.07979306797623846,0.2802384743575566,0.07853360251025092,6,3,33000,1162.5455148774,1351512.074161559,
0.2824732318457215,0.07979112670936671,0.28003776388512164,0.07842114920177913,6,3,33500,1163.0863714542309,1352769.9074625692,
0.28247177895685555,0.07979030590705065,0.27988684500156336,0.07833664600492914,6,3,34000,1163.5648528348847,1353883.166752667,
0.2824718210724381,0.07979032969997951,0.27977494541140796,0.0782740200799563,6,3,34500,1163.9848954427152,1354860.836818789,
0.28247286213197675,0.07979091784103076,0.27969271595329165,0.07822801535732869,6,3,35000,1164.3519600939348,1355715.486974588,
0.2824744063523608,0.07979179024411866,0.27963246352262994,0.07819431465573495,6,3,35500,1164.672107748599,1356461.1185675643,
0.28247596388728874,0.07979267017405284,0.2795880745750783,0.07816949144459953,6,3,36000,1164.9513845909566,1357111.728460387,
0.28247705457185635,0.0797932863595915,0.27955479906299197,0.07815088567914982,6,3,36500,1165.195457534771,1357680.4542596645,
0.2824772101499724,0.07979337425411168,0.2795289973058742,0.07813646033482742,6,3,37000,1165.4094298502862,1358179.139183969,
0.2824759753014834,0.07979267662252426,0.2795079020961041,0.07812466733416532,6,3,37500,1165.5977750161471,1358618.173122593,
0.2824729077127435,0.07979094359169213,0.2794894171530153,0.0781143343005322,6,3,38000,1165.764341753009,1359006.5005028264,
0.28246757736995926,0.07978793226525391,0.27947195621519333,0.07810457431074695,6,3,38500,1165.9123977026704,1359351.7191167898,
0.2824595651992885,0.07978340597257111,0.27945431928278835,0.07809471656580662,6,3,39000,1166.044690826035,1359660.2210035839,
0.2824484611301587,0.07977713319479478,0.2794355997592423,0.07808425441280746,6,3,39500,1166.1635159333412,1359937.345894012,
0.2824338616170956,0.07976888618794471,0.27941511594724305,0.07807280701981129,6,3,40000,1166.2707793347406,1360187.530730063,
0.2824153666186249,0.0797584393023323,0.27939236109428434,0.07806009143783897,6,3,40500,1166.368058121134,1360414.4470052652,
0.2823925759974492,0.07974556697847512,0.2793669672295077,0.07804590237901282,6,3,41000,1166.4566526987478,1360621.1226251672,
0.2823650852721266,0.07973004138073535,0.2793386790554851,0.0780300976164633,6,3,41500,1166.537632398487,1360810.0478018674,
0.28233248061493393,0.07971162961018204,0.2793073350325891,0.07801258740300697,6,3,42000,1166.6118746091743,1360983.265979132,
0.2822943329512912,0.07969009041641445,0.2792728534948146,0.0779933266991362,6,3,42500,1166.68009817039,1361142.4514668707,
0.28225019097121695,0.07966517030328844,0.2792352221804277,0.0779723093061528,6,3,43000,1166.7428918502394,1361288.9756830595,
0.28219957281047753,0.079636598894416,0.279194489977807,0.07794956323396776,6,3,43500,1166.8007387132955,1361423.9638618922,
0.28214195609673326,0.07960408339009097,0.2791507600061831,0.07792514681202962,6,3,44000,1166.8540371047357,1361548.34390762,
0.2820767659808881,0.07956730190623672,0.27910418339827653,0.0778991451904188,6,3,44500,1166.9031188658978,1361662.8888189595,
0.2820033606847386,0.07952589543748677,0.2790549533467281,0.07787166698734457,6,3,45000,1166.9482652687454,1361768.2538137343,
0.28192101398928043,0.07947945812874406,0.27900329913369426,0.07784284092748567,6,3,45500,1166.9897210196254,1361865.0089654631,
0.2818288939627223,0.07942752547225139,0.2789494799929441,0.07781281238833392,6,3,46000,1167.0277065414734,1361953.6678354514,
0.2817260370808878,0.07936955996930174,0.27889377876198546,0.07778173983213929,6,3,46500,1167.0624286050434,1362034.712261502,
0.2816113167285808,0.07930493370960506,0.27883649537259064,0.07774979115166877,6,3,47000,1167.0940892518777,1362108.6131666696,
0.2814834048951788,0.07923290723138318,0.2787779403017054,0.0777171399988612,6,3,47500,1167.1228928478897,1362175.847009627,
0.28134072571348023,0.07915260394498772,0.27871842816171044,0.07768396219693453,6,3,48000,1167.1490510412727,1362236.9073465434,
0.28118139938118336,0.07906297935796056,0.2786582716483053,0.07765043235802073,6,3,48500,1167.1727853886096,1362292.3109518054,
0.2810031750395653,0.07896278438231656,0.2785977760846536,0.07761672083931478,6,3,49000,1167.194327472282,1362342.5980834728,
0.2808033515263151,0.07885052222841128,0.2785372348019087,0.0775829911710936,6,3,49500,1167.2139164676094,1362388.3267956555,
0.28057868585621015,0.07872439895679785,0.2784769255787139,0.07754939807977256,6,3,50000,1167.231794325437,1362430.0616841791,
0.28032529128460665,0.07858226893379958,0.27841710832818206,0.07751608620982665,6,3,50500,1167.2481989953512,1362468.358057891,
0.28003853059828626,0.0784215786196473,0.27835802417294375,0.07748318962146514,6,3,51000,1167.2633563895765,1362503.7431698593,
0.2797129168491907,0.07823931585228228,0.27829989599063787,0.07745083210839987,6,3,51500,1167.2774720250638,1362536.696697224,
0.2793420442146278,0.07803197766600709,0.2782429304453142,0.07741912834279595,6,3,52000,1167.2907234186414,1362567.6329792154,
0.2789185867050911,0.07779557800956542,0.2781873214411495,0.07738818581060142,6,3,52500,1167.3032542867531,1362596.8874684442,
0.2784344209300215,0.07752572675863639,0.2781332548289544,0.07735810744174808,6,3,53000,1167.31517137831,1362624.7093299732,
0.27788094584740736,0.07721782006504974,0.2780809140319837,0.07732899474886352,6,3,53500,1167.3265443537434,1362651.261152852,
0.27724967565788894,0.0768673826524046,0.2780304859828232,0.07730095113584484,6,3,54000,1167.3374085930175,1362676.6255006616,
0.2765331548304775,0.07647058572049685,0.2779821663039895,0.07727408478305885,6,3,54500,1167.3477703256117,1362700.816884177,
0.2757261763571521,0.07602492432853533,0.277936161944321,0.07724851011633985,6,3,55000,1167.3576132293751,1362723.7971645833,
0.27482719699082975,0.07552998820583635,0.2778926884809901,0.0772243463111926,6,3,55500,1167.366905807218,1362745.4927739182,
0.27383980361531013,0.0749882380440716,0.27785195823379377,0.07720171069435387,6,3,56000,1167.3756094090966,1362765.8134432596,
0.27277414621786555,0.07440573484488548,0.2778141551142437,0.07718070478184104,6,3,56500,1167.383687383604,1362784.6735693398,
0.2716482916863546,0.07379279437611481,0.27777939488089554,0.0771613922203965,6,3,57000,1167.3911157976531,1362802.0172432896,
0.2704891129422948,0.07316436022030949,0.27774767791151217,0.0771437725852371,6,3,57500,1167.3978946562913,1362817.8444479415,
0.2693315115661313,0.0725394631224971,0.2777188546904158,0.07712776225055627,6,3,58000,1167.4040557747653,1362832.2294393715,
0.26821445624161905,0.07193899453698738,0.27769263091682045,0.07711319726550547,6,3,58500,1167.4096618802885,1362845.3186514494,
0.2671739450281812,0.0713819169019216,0.27766862377527746,0.07709986462925657,6,3,59000,1167.414794649711,1362857.3027670267,
0.2662358195790854,0.07088151162694731,0.2776464471846055,0.07708754963423393,6,3,59500,1167.4195364996003,1362868.3742009418,
0.2654121249590342,0.07044359607527,0.2776257834253841,0.07707607562255826,6,3,60000,1167.4239552665772,1362878.6913302594,
0.26470219235146014,0.0700672506356694,0.27760641309718354,0.0770653205926841,6,3,60500,1167.4280977900137,1362888.3635096096,
0.26409666071461496,0.06974704620061044,0.2775882062639916,0.07705521225686036,6,3,61000,1167.4319917942933,1362897.455464791,
0.26358189925772996,0.06947541761631211,0.27757109498045995,0.0770457127686515,6,3,61500,1167.4356517563135,1362906.0009916883,
0.26314332648910815,0.06924441027575337,0.27755504524156116,0.07703680313904505,6,3,62000,1167.4390849001265,1362914.0169524448,
0.262767328765263,0.0690466690664318,0.2775400366975206,0.07702847197006107,6,3,62500,1167.4422955335558,1362921.5134006583,
0.2624420957593729,0.06887585362657185,0.2775260510257753,0.07702070899796125,6,3,63000,1167.4452875347295,1362928.499387047,
0.26215780210071415,0.06872671320227722,0.2775130667405177,0.07701350221172702,6,3,63500,1167.4480654622853,1362934.9855516322,
0.2619064648619151,0.06859499633646558,0.2775010578547432,0.07700683711050153,6,3,64000,1167.4506348416508,1362940.9847921736,
0.2616816772331712,0.06847730019956559,0.27748999445712375,0.07700069702381458,6,3,64500,1167.4530020416435,1362946.5119760458,
0.2614783223987494,0.06837091308446434,0.2774798440165422,0.07699506383544459,6,3,65000,1167.4551739952838,1362951.5832883585,
0.2612923136621837,0.06827367317893698,0.27747057278484666,0.0769899187615509,6,3,65500,1167.4571578994833,1362956.215530739,
0.26112037626229045,0.06818385089936015,0.2774621470119785,0.07698524302449679,6,3,66000,1167.4589609547984,1362960.4255136573,
0.2609598719144691,0.06810005474961613,0.2774545338749608,0.07698101836777176,6,3,66500,1167.4605901663667,1362964.2295916013,
0.2608086612901111,0.0680211578039399,0.2774477021133494,0.07697722740797787,6,3,67000,1167.4620522076373,1362967.6433448682,
0.2606649979942059,0.06794624117931937,0.2774416224015137,0.07697385384078412,6,3,67500,1167.4633533404217,1362970.6813928622,
0.26052744777478426,0.06787455104404294,0.2774362674990224,0.0769708825237891,6,3,68000,1167.4644993824502,1362973.3573183152,
0.2603948275385194,0.06780546620881525,0.2774316122190358,0.07696829945845345,6,3,68500,1167.4654957138998,1362975.683682502,
0.2602661597226066,0.06773847389675337,0.2774276332489391,0.07696609169010786,6,3,69000,1167.466347315575,1362977.6721143706,
0.2601406384645617,0.0676731517807498,0.27742430885108127,0.07696424714150012,6,3,69500,1167.4670588327765,1362979.3334596537,
0.2600176047446917,0.06760915477716674,0.2774216184663931,0.076962754392513,6,3,70000,1167.4676346599836,1362980.6779785769,
0.2598965282491722,0.06754620539597277,0.27741954224020765,0.07696160241676636,6,3,70500,1167.4680790422083,1362981.715582504,
0.25977699413274363,0.06748408668064351,0.2774180604882172,0.07696078028504415,6,3,71000,1167.4683961891812,1362982.456100539,
0.25965869318320484,0.0674226369456097,0.27741715312070314,0.07696027684559566,6,3,71500,1167.4685903984805,1362982.9095670148,
0.25954141413547793,0.06736174565144366,0.2774167990448406,0.07696008039228548,6,3,72000,1167.4686661833568,1362983.086519946,
0.2594250370811919,0.06730134986457781,0.2774169755673808,0.07696017833295275,6,3,72500,1167.468628400482,1362982.9982993028,
0.25930952709668975,0.06724143084310888,0.2774176578228925,0.07696055687193949,6,3,73000,1167.4684823722162,1362982.6573324858,
0.2591949273881855,0.06718201038376677,0.2774188182551158,0.07696120072206494,6,3,73500,1167.4682339975022,1362982.0773932466,
0.25908135144170896,0.06712314666486231,0.2774204261802598,0.07696209286203698,6,3,74000,1167.4678898452032,1362981.2738196116,
0.2589689738710985,0.0670649294278497,0.27742244746060324,0.07696321435503116,6,3,74500,1167.4674572238223,1362980.2636766576,
0.2588580198773664,0.067007474454831,0.2774248443137647,0.07696454424251657,6,3,75000,1167.4669442221664,1362979.0658514427,
0.2587487534532577,0.06695091741361475,0.2774275752775996,0.07696605952440819,6,3,75500,1167.4663597166941,1362977.7010701494,
0.2586414646694807,0.06689540724637422,0.2774305953425596,0.07696773523212704,6,3,76000,1167.4657133430183,1362976.1918315224,
0.2585364565410287,0.06684109936079122,0.27743385625352257,0.07696954459570023,6,3,76500,1167.4650154311378,1362974.5622556265,
0.2584340320743876,0.0667881489342256,0.27743730697213,0.07697145929994789,6,3,77000,1167.464276906333,1362972.8378524268,
0.2583344821269206,0.06673670465578427,0.27744089427984947,0.07697344981880262,6,3,77500,1167.4635091599612,1362971.0452200908,
0.25823807466341664,0.06668690320586834,0.27744456349278307,0.07697548581170094,6,3,78000,1167.462723896369,1362969.2116875295,
0.25814504588450676,0.0666388647147141,0.2774482592523409,0.07697753656215418,6,3,78500,1167.4619329636034,1362967.3649191135,
0.25805559354296426,0.06659268935881157,0.2774519263523973,0.07697957143665608,6,3,79000,1167.4611481763598,1362965.5325012642,
0.25796987258314086,0.06654845516056193,0.2774555105634527,0.0769815603420262,6,3,79500,1167.4603811396091,1362963.7415306412,
0.25788799306110033,0.06650621696508212,0.27745895941748056,0.07698347416103113,6,3,80000,1167.4596430806873,1362962.018222086,
0.25781002015019266,0.06646600648984276,0.2774622229228448,0.07698528514928642,6,3,80500,1167.4589446963828,1362960.387551592,
0.2577359759237244,0.06642783328535462,0.27746525418602697,0.07698696728051656,6,3,81000,1167.4582960199998,1362958.8729459215,
0.2576658425382698,0.06639168641095644,0.2774680099250569,0.07698849653177146,6,3,81500,1167.457706311621,1362957.496026391,
0.2575995664192546,0.06635753661938795,0.277470450867248,0.07698985110447387,6,3,82000,1167.4571839731432,1362956.2764105012,
0.257537063064216,0.06632533885174197,0.2774725420309643,0.07699101158112524,6,3,82500,1167.4567364881345,1362955.2315715256,
0.25747822212222093,0.06629503486721974,0.27747425289667477,0.07699196102056782,6,3,83000,1167.4563703853821,1362954.3767534106,
0.25742291246607846,0.06626655586251828,0.2774755574767826,0.0769926849970513,6,3,83500,1167.4560912240893,1362953.7249362292,
0.2573709870395246,0.06623982496969914,0.27747643429632407,0.07699317158980223,6,3,84000,1167.4559035981315,1362953.2868461297,
0.25732228732590096,0.06621475955463353,0.27747686629800317,0.07699341133055991,6,3,84500,1167.4558111564836,1362953.0710030433,
0.2572766473422754,0.06619127326768154,0.27747684068532846,0.07699339711671115,6,3,85000,1167.4558166368695,1362953.08379926,
0.2572338971114243,0.06616927782313083,0.27747634871705024,0.07699312409734606,6,3,85500,1167.4559219098078,1362953.329602279,
0.25719386560202995,0.06614868450331506,0.277475385465061,0.07699258953898419,6,3,86000,1167.4561280304538,1362953.8108758593,
0.25715638315456046,0.06612940539713512,0.2774739495465908,0.07699179267698404,6,3,86500,1167.456435295919,1362954.528313854,
0.25712128342934837,0.06611135439235528,0.2774720428399892,0.07699073455779683,6,3,87000,1167.4568433060786,1362955.4809821935,
0.2570884049241113,0.06609444794642381,0.2774696701918935,0.07698941787639814,6,3,87500,1167.457351026208,1362956.6664651306,
0.25705759211350543,0.06607860566319333,0.2774668391222077,0.0769878468124691,6,3,88000,1167.457956850069,1362958.0810125372,
0.2570286962642325,0.06606375070329111,0.27746355953201324,0.07698602686817506,6,3,88500,1167.4586586623554,1362959.719685706,
0.2570015759772518,0.06604981005479114,0.27745984341839564,0.07698396470976061,6,3,89000,1167.4594538996516,1362961.5764996726,
0.25697609750474604,0.06603671468876873,0.27745570459929747,0.07698166801469263,6,3,89500,1167.4603396092346,1362963.6445605094,
0.25695213488475366,0.06602439962183264,0.27745115845061386,0.07697914532558763,6,3,90000,1167.4613125052565,1362965.916196496,
0.25692956993092475,0.06601280390488995,0.2774462216571876,0.07697640591184926,6,3,90500,1167.4623690219457,1362968.3830823337,
0.25690829210983485,0.06600187055479223,0.2774409119787562,0.07697345963960395,6,3,91000,1167.4635053636155,1362971.0363559006,
0.2568881983329907,0.06599154644276997,0.27743524803154246,0.07697031685032349,6,3,91500,1167.464717551321,1362973.8667271857,
0.25686919268639186,0.0659817821513587,0.27742924908580197,0.07696698824831195,6,3,92000,1167.4660014661108,1362976.864579269,
0.2568511861161803,0.06597253180928869,0.2774229348793872,0.0769634847970927,6,3,92500,1167.4673528888522,1362980.0200613039,
0.25683409608557084,0.06596375291209222,0.2774163254471819,0.07695981762461675,6,3,93000,1167.468767536671,1362983.3231735937,
0.25681784621506026,0.06595540613454233,0.2774094409660956,0.07695599793712167,6,3,93500,1167.4702410960647,1362986.7638449036,
0.2568023659154581,0.06594745513977683,0.2774023016151786,0.07695203694139853,6,3,94000,1167.4717692527904,1362990.3320022405,
0.2567875900210847,0.06593986638883668,0.2773949274503186,0.0769479457751675,6,3,94500,1167.4733477186378,1362994.0176333631,
0.25677345842873983,0.06593260895345579,0.27738733829290113,0.07694373544522036,6,3,95000,1167.4749722552237,1362997.8108423355,
0.25675991574661994,0.06592565433421138,0.2773795536317902,0.07693941677297117,6,3,95500,1167.4766386949436,1363001.7018984437,
0.2567469109561707,0.06591897628553585,0.2773715925378805,0.07693500034700002,6,3,96000,1167.478342959237,1363005.6812788455,
0.25673439708894397,0.06591255064862357,0.27736347359053737,0.07693049648220873,6,3,96500,1167.4800810743202,1363009.7397053014,
0.2567223309198126,0.06590635519290178,0.2773552148151192,0.07692591518514091,6,3,97000,1167.4818491845524,1363013.8681753818,
0.2567106726772568,0.06590036946640966,0.27734683363086404,0.07692126612506618,6,3,97500,1167.4836435635864,1363018.0579885074,
0.25669938577105195,0.06589457465523534,0.2773383468083583,0.0769165586103932,6,3,98000,1167.4854606234794,1363022.300767218,
0.2566884365373192,0.06588895345197336,0.27732977043583806,0.07691180156999465,6,3,98500,1167.487296921914,1363026.5884740374,
0.2566777940006121,0.06588348993302066,0.2773211198935946,0.07690700353903747,6,3,99000,1167.4891491676906,1363030.913424298,
0.2566674296525571,0.06587816944445037,0.27731240983574634,0.07690217264890893,6,3,99500,1167.4910142246458,1363035.268295292,
0.25665731724643953,0.0658729784961395,0.2773036541786893,0.07689731662085411,6,3,100000,1167.4928891141458,1363039.6461320953,
