Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.18107140731190954,0.03278685454591545,0.1980424468908778,0.03922081077052616,4,3,46000,
0.18107138411032153,0.032786846143627604,0.19802675570411044,0.03921459597469544,4,3,46500,
0.18107136149106517,0.032786837952228004,0.19801123744751947,0.03920845015549794,4,3,47000,
0.18107133941586356,0.03278682995785487,0.19799589317537394,0.039202373714314086,4,3,47500,
0.18107131785016267,0.03278682214799464,0.19798072373943515,0.03919636697239054,4,3,48000,
0.18107129676274636,0.032786814511342556,0.19796572979819282,0.03919043017453109,4,3,48500,
0.1810712761253904,0.03278680703767737,0.19795091182592375,0.03918456349271464,4,3,49000,
0.18107125591255208,0.03278679971774892,0.19793627012153522,0.039178767029625354,4,3,49500,
0.18107123610109252,0.03278679254317759,0.19792180481720786,0.03917304082210093,4,3,50000,
0.18107121667002748,0.03278678550636404,0.19790751588684796,0.03916738484450298,4,3,50500,
0.1810711976003064,0.03278677860040921,0.1978934031542945,0.03916179901198813,4,3,51000,
0.1810711788746132,0.03278677181904217,0.1978794663013504,0.039156283183707265,4,3,51500,
0.18107116047718458,0.03278676515655433,0.19786570487568406,0.0391508371659513,4,3,52000,
0.18107114239365488,0.03278675860774324,0.19785211829837535,0.03914546071515431,4,3,52500,
0.18107112461091232,0.03278675216786053,0.19783870587135907,0.03914015354085413,4,3,53000,
0.18107110711697103,0.0327867458325656,0.19782546678464452,0.039134915308562494,4,3,53500,
0.1810710899008579,0.032786739597884564,0.19781240012330525,0.03912974564254262,4,3,54000,
0.18107107295250896,0.03278673346017282,0.19779950487429465,0.039124644128516115,4,3,54500,
0.18107105626267994,0.0327867274160826,0.19778677993300073,0.03911961031626526,4,3,55000,
0.1810710398228624,0.03278672146253262,0.1977742241096521,0.03911464372217489,4,3,55500,
0.18107102362521163,0.03278671559668195,0.19776183613545548,0.039109743831666745,4,3,56000,
0.18107100766248063,0.03278670981590612,0.1977496146685496,0.039104910101559844,4,3,56500,
