Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.3168315968396807,0.10038226075598197,0.3429138851083471,0.11758993260010066,6,2,236,
0.3168436490917093,0.10038989796975023,0.3429323191741757,0.11760257553417873,6,2,237,
0.3168556111434019,0.1003974783130587,0.34295062866310244,0.1176151337004172,6,2,238,
0.3168674840470911,0.10040500244633353,0.34296881495291065,0.11762760803020386,6,2,239,
0.31687926883841744,0.10041247101957004,0.34298687940021355,0.11763999944069664,6,2,240,
0.31689096653666393,0.10041988467254105,0.3430048233408705,0.11765230883510179,6,2,241,
0.31690257814508216,0.1004272440349999,0.3430226480903921,0.11766453710294499,6,2,242,
0.3169141046512111,0.10043454972687879,0.3430403549443363,0.11767668512033624,6,2,243,
0.31692554702718806,0.10044180235848238,0.3430579451786947,0.1176887537502283,6,2,244,
0.3169369062300517,0.10044900253067658,0.3430754200502707,0.1177007438426697,6,2,245,
0.31694818320203905,0.1004561508350733,0.3430927807970475,0.11771265623505091,6,2,246,
0.3169593788708741,0.10046324785421033,0.3431100286385484,0.11772449175234549,6,2,247,
0.3169704941500508,0.10047029416172738,0.34312716477618854,0.11773625120734563,6,2,248,
0.3169815299391082,0.10047729032253774,0.3431441903936183,0.11774793540089178,6,2,249,
0.31699248712390043,0.10048423689299618,0.3431611066570592,0.11775954512209756,6,2,250,
0.31700336657685907,0.10049113442106247,0.34317791471563147,0.11777108114856921,6,2,251,
0.3170141691572513,0.10049798344646234,0.3431946157016748,0.11778254424662025,6,2,252,
0.31702489571142933,0.10050478450084263,0.3432112107310611,0.11779393517148082,6,2,253,
0.317035547073077,0.10051153810792525,0.3432277009035011,0.11780525466750319,6,2,254,
0.3170461240634487,0.10051824478365569,0.34324408730284295,0.11781650346836166,6,2,255,
0.3170566274916035,0.10052490503634942,0.3432603709973646,0.11782768229724841,6,2,256,
0.3170670581546347,0.10053151936683451,0.34327655304006055,0.1178387918670655,6,2,257,
0.3170774168378924,0.10053808826859058,0.34329263446892017,0.11784983288061163,6,2,258,
0.31708770431520295,0.10054461222788556,0.34330861630720133,0.11786080603076518,6,2,259,
0.3170979213490822,0.10055109172390872,0.3433244995636983,0.11787171200066389,6,2,260,
0.3171080686909446,0.10055752722890084,0.343340285233002,0.11788255146387915,6,2,261,
0.3171181470813073,0.10056391920828166,0.3433559742957565,0.1178933250845882,6,2,262,
0.31712815724999,0.10057026812077437,0.3433715677189085,0.11790403351774094,6,2,263,
0.31713809991631015,0.10057657441852753,0.34338706645595196,0.11791467740922437,6,2,264,
0.31714797578927384,0.10058283854723384,0.3434024714471677,0.11792525739602282,6,2,265,
0.31715778556776264,0.1005890609462469,0.3434177836198571,0.11793577410637499,6,2,266,
0.31716752994071673,0.10059524204869545,0.34343300388857134,0.11794622815992745,6,2,267,
0.3171772095873128,0.10060138228159415,0.3434481331553351,0.11795662016788479,6,2,268,
0.31718682517713964,0.10060748206595334,0.34346317230986684,0.11796695073315727,6,2,269,
0.3171963773703686,0.1006135418168853,0.3434781222297924,0.11797722045050422,6,2,270,
0.3172058668179217,0.10061956194370907,0.3434929837808559,0.11798742990667535,6,2,271,
0.3172152941616345,0.10062554285005233,0.3435077578171253,0.11799757968054879,6,2,272,
0.3172246600344171,0.1006314849339515,0.343522445181193,0.11800767034326577,6,2,273,
0.31723396506041074,0.10063738858794989,0.34353704670437407,0.11801770245836328,6,2,274,
0.3172432098551414,0.10064325419919327,0.34355156320689867,0.11802767658190369,6,2,275,
0.31725239502567,0.10064908214952374,0.3435659954981012,0.1180375932626013,6,2,276,
0.3172615211707396,0.10065487281557164,0.34358034437660506,0.11804745304194653,6,2,277,
0.31727058888091936,0.10066062656884536,0.34359461063050445,0.11805725645432798,6,2,278,
0.3172795987387457,0.1006663437758195,0.3436087950375418,0.11806700402715142,6,2,279,
0.3172885513188603,0.10067202479802105,0.34362289836528087,0.11807669628095613,6,2,280,
0.3172974471881456,0.10067766999211405,0.3436369213712785,0.11808633372953023,6,2,281,
0.3173062869058562,0.10068327970998155,0.34365086480325013,0.1180959168800217,6,2,282,
0.31731507102375006,0.10068885429880756,0.3436647293992342,0.11810544623304889,6,2,283,
0.3173238000862145,0.10069439410115585,0.34367851588775183,0.11811492228280768,6,2,284,
0.31733247463039105,0.10069989945504777,0.34369222498796426,0.11812434551717743,6,2,285,
0.31734109518629694,0.10070537069403837,0.34370585740982595,0.11813371641782361,6,2,286,
0.31734966227694505,0.10071080814729107,0.34371941385423604,0.11814303546029958,6,2,287,
0.31735817641846026,0.10071621213965054,0.34373289501318577,0.1181523031141458,6,2,288,
0.3173666381201952,0.10072158299171494,0.3437463015699032,0.11816151984298685,6,2,289,
0.3173750478848409,0.10072692101990505,0.3437596341989955,0.1181706861046272,6,2,290,
0.3173834062085387,0.1007322265365343,0.34377289356658774,0.11817980235114448,6,2,291,
0.31739171358098706,0.10073749984987532,0.3437860803304595,0.11818886902898113,6,2,292,
0.3173999704855469,0.10074274126422604,0.34379919514017837,0.11819788657903446,6,2,293,
0.3174081773993468,0.10074795107997521,0.34381223863723165,0.11820685543674472,6,2,294,
0.3174163347933829,0.10075312959366493,0.3438252114551544,0.11821577603218161,6,2,295,
0.3174244431326197,0.10075827709805371,0.3438381142196557,0.118224648790129,6,2,296,
0.31743250287608693,0.10076339388217694,0.3438509475487425,0.11823347413016809,6,2,297,
0.31744051447697613,0.10076848023140728,0.3438637120528409,0.11824225246675905,6,2,298,
0.31744847838273343,0.10077353642751279,0.34387640833491456,0.1182509842093209,6,2,299,
0.31745639503515255,0.10077856274871483,0.3438890369905823,0.11825966976231009,6,2,300,
0.3174642648704644,0.10078355946974438,0.34390159860823205,0.11826830952529756,6,2,301,
0.31747208831942597,0.10078852686189742,0.343914093769133,0.11827690389304403,6,2,302,
0.3174798658074074,0.10079346519308942,0.34392652304754645,0.11828545325557452,6,2,303,
0.3174875977544763,0.10079837472790815,0.3439388870108332,0.11829395799825068,6,2,304,
0.3174952845754823,0.1008032557276665,0.3439511862195601,0.1183024185018425,6,2,305,
0.31750292668013796,0.10080810845045306,0.34396342122760404,0.11831083514259819,6,2,306,
0.31751052447309996,0.10081293315118302,0.34397559258225374,0.11831920829231263,6,2,307,
0.3175180783540478,0.10081773008164721,0.3439877008243109,0.11832753831839563,6,2,308,
0.31752558871776065,0.10082249949056049,0.3439997464881877,0.11833582558393742,6,2,309,
0.31753305595419423,0.10082724162360944,0.3440117301020038,0.11834407044777392,6,2,310,
0.31754048044855465,0.10083195672349891,0.3440236521876812,0.11835227326455067,6,2,311,
0.31754786258137135,0.1008366450299975,0.34403551326103715,0.11836043438478526,6,2,312,
0.31755520272856946,0.10084130677998283,0.34404731383187553,0.11836855415492904,6,2,313,
0.3175625012615398,0.10084594220748547,0.3440590544040766,0.11837663291742732,6,2,314,
0.31756975854720837,0.10085055154373222,0.34407073547568545,0.1183846710107791,6,2,315,
0.31757697494810366,0.10085513501718847,0.3440823575389978,0.11839266876959473,6,2,316,
0.3175841508224239,0.10085969285360011,0.3440939210806454,0.11840062652465341,6,2,317,
0.31759128652410196,0.10086422527603424,0.34410542658167925,0.11840854460295944,6,2,318,
0.31759838240286975,0.10086873250491947,0.3441168745176516,0.1184164233277972,6,2,319,
0.31760543880432107,0.10087321475808533,0.3441282653586965,0.11842426301878542,6,2,320,
0.31761245606997396,0.10087767225080115,0.34413959956960827,0.1184320639919303,6,2,321,
0.3176194345373308,0.10088210519581378,0.34415087760992014,0.11843982655967823,6,2,322,
