Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs,Norm Test RMSE,Norm Test MSE
0.21854323338056889,0.047761144856433804,0.20698468863662914,0.04284266133000231,6,6,34500,1214.4023069668947,1474772.963166516,
0.21825327250780774,0.047634490960367384,0.20414513576176455,0.04167523645518927,6,6,35000,1215.3988196986784,1477194.2909249405,
0.21799955784473496,0.047523807220499946,0.20160710871883744,0.04064542628596914,6,6,35500,1216.3596244210257,1479530.7359216588,
0.2178143515990048,0.047443091762494886,0.19928748217646436,0.0397155005522346,6,6,36000,1217.2831777375332,1481778.3348027866,
0.21771334510266277,0.047399100635791135,0.19717175888546215,0.03887670250198682,6,6,36500,1218.1682414551979,1483933.864490049,
0.21770028129631944,0.047393412476496616,0.19527371154262194,0.03813182241963112,6,6,37000,1219.0004495389492,1485962.09597616,
0.21776920877049608,0.04742342828852791,0.19361545939039196,0.03748694611495251,6,6,37500,1219.759930851172,1487814.2889100555,
0.21790599074067288,0.047483020800674215,0.19221253394547114,0.0369456582057389,6,6,38000,1220.428707951609,1489446.2311924342,
0.218089916948069,0.04756321187441564,0.19106601406924756,0.036506221732309906,6,6,38500,1220.9957762005201,1490830.6854995107,
0.21829581123279423,0.04765306120178374,0.1901614497951933,0.03616137698820982,6,6,39000,1221.459097700741,1491962.3273559082,
0.21849676507887741,0.047740836349934146,0.18947281518651354,0.035899947694702714,6,6,39500,1221.8250409589668,1492856.430714381,
0.21866748043917558,0.047815467001617235,0.18897105002767675,0.03571005774856271,6,6,40000,1222.1078831671098,1493547.6780991938,
0.21878804383176326,0.047868208123729564,0.18864983731054547,0.03558876111729527,6,6,40500,1222.340244176246,1494115.6725328444,
0.2188476306148265,0.047894285425723555,0.1886581987972871,0.035591915973436694,6,6,41000,1222.6527443581012,1494879.7332863964,
0.21884718033617848,0.04789408834109582,0.18993772818332944,0.036076340587444335,6,6,41500,1223.6429776546831,1497302.1367636193,
0.21879984049564227,0.0478733702009185,0.19461751200231556,0.03787597597797144,6,6,42000,1226.3152207597616,1503849.020667063,
0.21872841062414541,0.04784211761416477,0.1993222996768116,0.03972937914845268,6,6,42500,1228.618107415577,1509502.4538694343,
0.21866016615832673,0.04781226826438705,0.20079132843019545,0.040317157572762614,6,6,43000,1229.3071512755107,1511196.0721771114,
0.21862065771749306,0.04779499198082925,0.20108205182147562,0.04043399156473461,6,6,43500,1229.4519552323513,1511552.1102246519,
0.2186285676184997,0.04779845057891689,0.20114346127571747,0.040458692013976054,6,6,44000,1229.4837293226767,1511630.2406691967,
0.2186932005874849,0.047826715983197904,0.2011676243064991,0.040468413069120766,6,6,44500,1229.4910920619222,1511648.345459618,
0.21881499449064068,0.04788000181393911,0.20118724358029094,0.040476306979435314,6,6,45000,1229.491583075161,1511649.552852666,
0.21898814310166348,0.04795580681911464,0.20120679605716285,0.040484174779588725,6,6,45500,1229.4893953863484,1511644.1733674884,
0.21920375970760755,0.04805028826995055,0.20122616825280143,0.040491970789704755,6,6,46000,1229.4859690413598,1511635.7480695713,
0.21945242830783723,0.048159368290206436,0.20124475488325105,0.040499451368019794,6,6,46500,1229.4820093819076,1511626.0113937731,
0.2197260642526675,0.04827954331196736,0.2012620951207551,0.04050643093239587,6,6,47000,1229.477930833161,1511615.982405791,
0.22001972043802065,0.04840867738162476,0.2012779082130246,0.04051279633461076,6,6,47500,1229.4739897002855,1511606.291349538,
0.22033374382521434,0.048546958668035184,0.20129203580157956,0.04051848367714438,6,6,48000,1229.4703448741639,1511597.3289249956,
0.22067586612082846,0.0486978378881778,0.20130437818300295,0.04052345267564548,6,6,48500,1229.4670956335299,1511589.3392455475,
0.2210622306264561,0.04886850980954447,0.20131483841175038,0.04052766416474917,6,6,49000,1229.464307978491,1511582.4845930298,
0.22151655862868402,0.049069585746695205,0.20132327164929004,0.04053105970757383,6,6,49500,1229.4620341613272,1511576.8934441088,
0.22206741483106812,0.04931393672975369,0.20132942658827702,0.040533538010364425,6,6,50000,1229.4603316120524,1511572.707007618,
0.2227438348324267,0.049614815955855394,0.20133286210786822,0.04053492136454588,6,6,50500,1229.4592884992558,1511570.142077096,
0.223568794575346,0.04998300590787327,0.20133283437945196,0.04053491019926383,6,6,51000,1229.4590574112788,1511569.57385063,
0.22454906231735286,0.05042228138760242,0.20132817048893792,0.04053303223242285,6,6,51500,1229.459889350345,1511571.619521363,
0.22566001610351277,0.05092244286783765,0.20131716424479248,0.04052860061956476,6,6,52000,1229.4621557929852,1511577.1925271347,
0.22682846236838636,0.05145115134040647,0.20129758384619117,0.04052071726231436,6,6,52500,1229.4663397983763,1511587.4806972167,
0.22793655966570983,0.051955075232239696,0.2012670730410085,0.040508434690494644,6,6,53000,1229.4729394271467,1511603.7087836284,
0.22887280866708792,0.052382762547161434,0.2012247578525754,0.0404914031728276,6,6,53500,1229.482106811429,1511626.2509694705,
0.22952098822932782,0.05267988403776724,0.20117625641401377,0.04047188614475702,6,6,54000,1229.4925313829135,1511651.8847263644,
0.229510552589626,0.05267509374999548,0.2011431853654831,0.040458581018973094,6,6,54500,1229.4993692226708,1511668.6989189454,
0.22859883437875125,0.05225742707932375,0.2011475589432256,0.040460340468818426,6,6,55000,1229.497924880885,1511665.1472864023,
0.2274118533417902,0.051716151040347894,0.20117393037481585,0.040470950262451254,6,6,55500,1229.4918906005444,1511650.3090525009,
0.22617684541406835,0.05115596540145937,0.20120434921886907,0.040483190144588614,6,6,56000,1229.4852054454786,1511633.8704093106,
0.22488913411114542,0.050575122641260746,0.20123337676998018,0.040494871926248795,6,6,56500,1229.4789635076038,1511618.521707732,
0.22366741872375084,0.050027114198545684,0.20125994575606326,0.04050556576573353,6,6,57000,1229.4733303550947,1511604.670054448,
0.22271504607810697,0.049601991749573304,0.20128396268916432,0.04051523363585289,6,6,57500,1229.4682884644487,1511592.2723397007,
0.22222033055465612,0.04938187531182063,0.2013053809329777,0.04052385639257126,6,6,58000,1229.4638335397042,1511581.3179821456,
0.22230346459184414,0.049418830369537294,0.2013240581295257,0.04053137638174064,6,6,58500,1229.4600010012416,1511571.894061973,
0.22301334064394202,0.04973495010517092,0.20133982124869132,0.04053772362045498,6,6,59000,1229.456848554334,1511564.1424571546,
0.22432701100793073,0.05032260786775227,0.201352505034831,0.040542831283801636,6,6,59500,1229.4544472842636,1511558.237947054,
0.2261164145534844,0.05112863293052322,0.2013619496028083,0.0405466347478439,6,6,60000,1229.452881270442,1511554.3872641914,
0.22810674252815272,0.05203268598680495,0.20136801601237178,0.04054907787275881,6,6,60500,1229.4522376978314,1511552.8047802048,
0.22991127152968371,0.05285919277639595,0.20137060156044134,0.040550119172814016,6,6,61000,1229.452590774455,1511553.6729620195,
0.23115354547767944,0.05343196158690162,0.20136944930963716,0.04054965511526653,6,6,61500,1229.454032790267,1511557.2187442512,
0.23151210214050724,0.053597853437516656,0.20136326226018464,0.040547163388063905,6,6,62000,1229.4568769996285,1511564.21240168,
0.23038116370024556,0.053075480587879344,0.20134596326417373,0.040540196922778,6,6,62500,1229.4625194878804,1511578.0868254865,
0.2270699693099249,0.05156077096241024,0.20129832504730583,0.04052101566685079,6,6,63000,1229.4749017804277,1511608.5341079924,
0.2269849724284376,0.05152217770833858,0.20124138281461126,0.04049809415713692,6,6,63500,1229.4876797427414,1511639.95463919,
0.22808745767084448,0.05202388834674927,0.2011809213600177,0.04047376311926562,6,6,64000,1229.5003330087702,1511671.068868677,
0.2294468715701776,0.05264586687334157,0.20109750136876217,0.040440205056759305,6,6,64500,1229.5178960367853,1511714.256674723,
0.2310878084816611,0.053401575228856885,0.20097572036608527,0.040391240176666905,6,6,65000,1229.5438940745973,1511778.1874561245,
0.23306522807525207,0.05431940053776927,0.20079931068293752,0.04032036317074286,6,6,65500,1229.5819025586031,1511871.655099634,
0.23532159854473073,0.05537625474164741,0.2005593507788743,0.040224053184843546,6,6,66000,1229.6337551787192,1511999.171874918,
0.23748977772467078,0.05640139452371354,0.20028588733352568,0.040114436664977736,6,6,66500,1229.6924174718001,1512143.44158764,
0.23893143524572238,0.05708823074858083,0.20008369901280476,0.040033486610646644,6,6,67000,1229.7339444315405,1512245.574087155,
0.23948611106330842,0.0573535973922273,0.20003379504050262,0.0400135191583058,6,6,67500,1229.7382117109992,1512256.0693421662,
0.23971861037224815,0.05746501215880171,0.2000542721072672,0.040021711788368504,6,6,68000,1229.7034576359392,1512170.593721784,
0.23990170505493505,0.05755282808826505,0.19993747919228974,0.03997499558576729,6,6,68500,1229.5848151029604,1511878.8175317815,
0.24002533659621103,0.0576121622081244,0.1994825031293178,0.03979326905473829,6,6,69000,1229.3154659126103,1511216.514731938,
0.24002607138667814,0.057612514945322706,0.1989405003357186,0.039577322673826056,6,6,69500,1229.010599090836,1510467.0526776155,
0.23981561668739051,0.057511530007153415,0.1988611062907974,0.03954573959519982,6,6,70000,1228.9166959705751,1510236.2456352348,
0.2392820082432039,0.0572558794689007,0.19934865346666264,0.039739885638971545,6,6,70500,1229.0810177936216,1510640.1483006047,
0.23831253751041578,0.056792865534653326,0.20001144356099337,0.04000457755535244,6,6,71000,1229.3252748969112,1511240.6315003661,
0.2368478802273843,0.05609691836820537,0.20047957393549742,0.040192059565358575,6,6,71500,1229.4858352523265,1511635.4190861108,
0.23494374539257237,0.055198563499089866,0.2007108865761884,0.04028485999019957,6,6,72000,1229.5467344822316,1511785.1722759195,
0.23276206590927107,0.05417817932635185,0.20081755995590417,0.04032769238664317,6,6,72500,1229.5586005862738,1511814.352275676,
0.23048792896173714,0.05312468539707079,0.20087913817395234,0.04035242815350984,6,6,73000,1229.5561535644854,1511808.3347682925,
0.22828469602854518,0.052113902440845274,0.2009255722992176,0.04037108560376811,6,6,73500,1229.5509257231972,1511795.4789467715,
0.22628472399094082,0.051204776311656264,0.20096597952856513,0.040387324927875654,6,6,74000,1229.5449102264397,1511780.6862637438,
0.224565847670457,0.0504298199399509,0.20100281630813885,0.04040213216380341,6,6,74500,1229.5381095108041,1511763.9627394022,
0.22315807257846484,0.04979952535693539,0.20103606556154335,0.040415499656465154,6,6,75000,1229.5305817718763,1511745.4515122885,
0.22207405925328708,0.049316887793232456,0.20106530894619526,0.040427258461628944,6,6,75500,1229.5225760080039,1511725.7649133578,
0.22131919788653479,0.04898218735313914,0.20109091604792206,0.04043755651699244,6,6,76000,1229.514437234301,1511705.7513675801,
0.22088350692190337,0.04878952363011853,0.2011142241821842,0.040446931168401846,6,6,76500,1229.5065915071734,1511686.4585595874,
0.22073225067152452,0.04872272648651674,0.20113694660891546,0.040456071291157705,6,6,77000,1229.4994607303108,1511668.923936125,
0.22080290413713702,0.04875392247539372,0.20116036075330684,0.04046549073840055,6,6,77500,1229.4932935639165,1511653.7589186467,
0.22101101805974704,0.04884587010380583,0.20118485491719398,0.040475345848052395,6,6,78000,1229.4880585130177,1511640.8860261096,
0.2212659280131664,0.048958610899527744,0.2012100011578395,0.040485464565937775,6,6,78500,1229.483488201963,1511629.6477612664,
0.22149446374043086,0.049059797467661044,0.20123491779127534,0.04049549213846135,6,6,79000,1229.479226540139,1511619.1684937384,
0.22166161813814184,0.04913387295561941,0.20125866520542612,0.040505050320269805,6,6,79500,1229.474986045761,1511608.7413122242,
0.2217613162635979,0.04917808139096349,0.20128060056780386,0.0405138801649358,6,6,80000,1229.470645318065,1511598.0676988189,
0.2217751755294839,0.049184228481133394,0.20130057635464785,0.040521922040713414,6,6,80500,1229.4662245841025,1511587.197393087,
0.22165861096560785,0.04913253981520269,0.20131878087416163,0.040529251532658704,6,6,81000,1229.4617642749145,1511576.2298139853,
0.22137613581727908,0.04900739350939039,0.2013353895545899,0.04053593908709847,6,6,81500,1229.4572563337053,1511565.1451516023,
0.22092847589135525,0.04880939145967714,0.2013504029462454,0.04054198476661539,6,6,82000,1229.4526749139554,1511553.87985308,
0.22034596404478168,0.04855234387082422,0.20136368849810685,0.04054733504556261,6,6,82500,1229.4480074498101,1511542.4030223086,
0.21967039094538562,0.04825508065809856,0.20137504732038075,0.040551909683285585,6,6,83000,1229.4432407937252,1511530.682333378,
0.21894152634415642,0.04793539195790894,0.20138423093321478,0.040555608468562376,6,6,83500,1229.4383302198182,1511518.6078136947,
0.21819029780664376,0.047607006056951895,0.2013909164956404,0.040558301246954004,6,6,84000,1229.4331720350067,1511505.9245000584,
0.21743666891339,0.047278704988151184,0.20139465675492674,0.04055980776943476,6,6,84500,1229.4275789099026,1511492.171784265,
0.2166903732131646,0.04695471784326055,0.2013948085861736,0.040559868925461505,6,6,85000,1229.4212510701566,1511476.612582909,
0.21595341626669837,0.04663587799725791,0.20139043573312107,0.040558107604776364,6,6,85500,1229.4137380509171,1511458.139308329,
0.2152238188342464,0.04632129219359652,0.20138017991231683,0.04055397686151709,6,6,86000,1229.4043877308204,1511435.1485717937,
0.2145000613092797,0.04601027630168475,0.20136209602550043,0.04054669371578286,6,6,86500,1229.392280271642,1511405.3787915076,
0.2137852307795739,0.04570412489947567,0.2013334446809107,0.040535155947081326,6,6,87000,1229.3761431188545,1511365.7012697903,
0.2130895919825389,0.045407174211284915,0.2012904196518996,0.04051783304363784,6,6,87500,1229.3542361872935,1511311.8380316438,
0.2124308102346765,0.045126849136961134,0.20122775451318833,0.04049260918641998,6,6,88000,1229.3241811432968,1511237.9423436373,
0.21183217112963823,0.04487286872549634,0.20113810900650567,0.04045653889471296,6,6,88500,1229.2826877807133,1511135.9264773747,
0.2113199082000083,0.04465610360165993,0.20101110121167687,0.040405462810331,6,6,89000,1229.2251118193612,1510994.3755273211,
0.21092052905164038,0.04448746957542387,0.20083185154701338,0.040333432595801626,6,6,89500,1229.1447718715835,1510796.8702192472,
0.210658238500264,0.0443768934480341,0.2005789903882303,0.04023193138516178,6,6,90000,1229.0319780683355,1510519.6031145658,
0.2105520874551615,0.044332181531725974,0.20022240283938528,0.04008901059877708,6,6,90500,1228.872841441151,1510128.4604316484,
0.21061279090459034,0.04435774769262069,0.1997218742231781,0.03988882704321897,6,6,91000,1228.648287452648,1509576.6142603245,
0.2108399489940835,0.04445348409182774,0.1990296783358628,0.03961281285847701,6,6,91500,1228.3345115050433,1508805.6721543337,
0.21122083476596656,0.04461424103923175,0.19810268220233868,0.03924467269576079,6,6,92000,1227.9074024809067,1507756.5890674077,
0.21173136608084783,0.044830171382461995,0.196929199928158,0.038781109784344424,6,6,92500,1227.3540090972692,1506397.8636471399,
0.21233871131007867,0.04508772832082493,0.19556424199414277,0.03824537274674363,6,6,93000,1226.6902061656172,1504768.8619026442,
0.21300422412271494,0.045370799494119776,0.19414269725238334,0.03769138689643057,6,6,93500,1225.9726084162367,1503008.8365869112,
0.21368566517292006,0.045661563500393305,0.19283637917116261,0.0371858691318444,6,6,94000,1225.2858312229575,1501325.3681957342,
0.21433864982739773,0.04594105680983183,0.19177462272631282,0.036777505921819616,6,6,94500,1224.7053187510965,1499903.1177772246,
0.21491828778054003,0.04618987042251902,0.19099781037232041,0.036480163567020864,6,6,95000,1224.2661780532194,1498827.6747250373,
0.2153824590463891,0.04638960366486948,0.19047323281439352,0.036280052418766154,6,6,95500,1223.9619955001313,1498082.9664286633,
0.21569753403595784,0.04652542618919319,0.19013796127671362,0.036152444318465045,6,6,96000,1223.7641216741993,1497598.6254970243,
0.21584529016554949,0.046589189286650255,0.18993077641920064,0.03607369983120038,6,6,96500,1223.6404275896543,1497295.896031792,
0.2158273832951315,0.0465814593800236,0.18980483529816766,0.03602587550256455,6,6,97000,1223.5646871785586,1497110.543710364,
0.215663763197459,0.04651085875648967,0.18972848193893982,0.03599689685885461,6,6,97500,1223.5185540333669,1496997.6520639008,
0.2153851457161148,0.046390760995152006,0.18968180198114612,0.03597918600281473,6,6,98000,1223.4902676955442,1496928.4351457146,
0.2150236810277262,0.04623518340271334,0.18965278069500657,0.03596817722534826,6,6,98500,1223.4726634729354,1496885.358265559,
0.2146061530022926,0.04605580090644342,0.18963432472397254,0.03596117711351706,6,6,99000,1223.4614923939887,1496858.023370926,
0.21415123619060808,0.0458607519619656,0.18962227231092257,0.03595660615635767,6,6,99500,1223.454256750827,1496840.3183617184,
0.21367002435027493,0.045654879305847086,0.1896141679662135,0.035953532693519426,6,6,100000,1223.4494802196602,1496828.6306497569,
