Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.3247564376370123,0.10546674378668267,0.3641255306558665,0.13258740207541636,5,2,111,
0.3253287955892021,0.10583882523952082,0.3645756468614766,0.13291540228446408,5,2,112,
0.32589423540725576,0.10620705267167982,0.3650216629323179,0.1332408144098747,5,2,113,
0.3264528234551219,0.10657144594182097,0.3654635633780835,0.13356361615700646,5,2,114,
0.32700462712645056,0.10693202616210895,0.36590133649891,0.13388378805168857,5,2,115,
0.3275497147399599,0.10728881562622913,0.36633497417630173,0.13420131330475166,5,2,116,
0.3280881554386516,0.10764183773913683,0.3667644716721497,0.13451617768095112,5,2,117,
0.3286200190928921,0.10799111694861278,0.36718982743569933,0.13482836937225864,5,2,118,
0.32914537620736256,0.10833667867868624,0.36761104291830327,0.13513787887548262,5,2,119,
0.32966429783186463,0.10867854926497633,0.36802812239579197,0.13544469887417204,5,2,120,
0.3301768554759542,0.10901675589198914,0.3684410727982779,0.13574882412474593,5,2,121,
0.3306831210273657,0.10935132653239939,0.3688499035472083,0.1360502513467849,5,2,122,
0.3311831666741775,0.10968228988833603,0.369254626399472,0.13634897911741364,5,2,123,
0.3316770648306598,0.11000967533468169,0.36965525529836285,0.13664500776969782,5,2,124,
0.33216488806673633,0.11033351286438749,0.3700518062311978,0.13693833929497198,5,2,125,
0.3326467090409904,0.11065383303580134,0.3704442970933885,0.1372289772490147,5,2,126,
0.3331226004371299,0.11097066692199568,0.3708327475587586,0.137516926661978,5,2,127,
0.3335926349038301,0.11128404606208009,0.37121717895590556,0.13780219395198082,5,2,128,
0.3340568849978628,0.11159400241447534,0.37159761415040005,0.13808478684226957,5,2,129,
0.3345154231304199,0.11190056831212385,0.3719740774326228,0.13836471428185085,5,2,130,
0.33496832151653566,0.11220377641960519,0.3723465944110358,0.13864198636949637,5,2,131,
0.3354156521275094,0.11250365969212239,0.37271519191068936,0.138916614281022,5,2,132,
0.3358574866462307,0.11280025133632303,0.3730798978767716,0.13918861019974232,5,2,133,
0.3362938964253067,0.11309358477291491,0.37344074128300503,0.1394579872500003,5,2,134,
0.33672495244788997,0.11338369360103377,0.3737977520447035,0.13972475943367363,5,2,135,
0.33715072529110907,0.1136706115643209,0.37415096093630495,0.13998894156956038,5,2,136,
0.3375712850919999,0.11395437251866429,0.3745003995131976,0.1402505492355446,5,2,137,
0.33798670151583915,0.11423501040155695,0.3748461000376653,0.14050959871344737,5,2,138,
0.33839704372678264,0.11451255920302603,0.3751880954087797,0.14076610693646754,5,2,139,
0.33880238036071114,0.114787052938084,0.3755264190960723,0.14102009143911895,5,2,140,
0.33920277950018946,0.11505852562065413,0.3758611050768253,0.1412715703095723,5,2,141,
0.3395983086514434,0.11532701123892104,0.3761921877768217,0.14152056214431147,5,2,142,
0.33998903472326736,0.11559254373205911,0.3765197020144055,0.1417670860050167,5,2,143,
0.3403750240077691,0.11585515696828938,0.3768436829477024,0.14201116137758843,5,2,144,
0.34075634216286704,0.11611488472421691,0.3771641660248586,0.1422528081332271,5,2,145,
0.34113305419645623,0.11637176066540234,0.377481186937162,0.14249204649148864,5,2,146,
0.34150522445215886,0.11662581832811938,0.3777947815749099,0.1427288969852339,5,2,147,
0.3418729165965803,0.11687709110225235,0.3781049859858981,0.1429633804273962,5,2,148,
0.34223619360799545,0.11712561221528936,0.37841183633640724,0.14319551787949186,5,2,149,
0.3425951177663872,0.1173714147173647,0.3787153688745659,0.14342533062179852,5,2,150,
0.34294975064476774,0.11761453146730835,0.37901561989597965,0.1436528401251337,5,2,151,
0.3433001531017135,0.11785499511965995,0.3793126257115142,0.14387806802416328,5,2,152,
0.34364638527504354,0.11809283811260367,0.37960642261712707,0.1441010360921729,5,2,153,
0.3439885065765805,0.11832809265678615,0.3798970468656488,0.14432176621724094,5,2,154,
0.3443265756879307,0.11856079072497624,0.3801845346404145,0.14454028037974856,5,2,155,
0.3446606505572231,0.11879096404252827,0.3804689220306552,0.14475660063116877,5,2,156,
0.34499078839675273,0.11901864407861303,0.3807502450085575,0.14497074907407656,5,2,157,
0.34531704568147004,0.11924386203817847,0.38102853940790876,0.1451827478433243,5,2,158,
0.34563947814826756,0.11946664885460674,0.38130384090424474,0.1453926190883296,5,2,159,
0.3459581407960122,0.1196870351830334,0.3815761849964225,0.14560038495642405,5,2,160,
0.3462730878862746,0.11990505139429564,0.3818456069895436,0.14580606757721298,5,2,161,
0.34658437294471145,0.12012072756947882,0.38211214197915766,0.14600968904789993,5,2,162,
0.346892048763057,0.12033409349503113,0.38237582483667654,0.14621127141952872,5,2,163,
0.34719616740168024,0.12054517865841556,0.38263669019593494,0.1464108366840999,5,2,164,
